Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
-0.12086739925952589,0.745510386908766,-0.5787545335980643,-1.9083429941130754,-0.8356012406877456,2.45464209072313,-2.4054563740126267,-0.3218560072342145,-0.768140428818894,4.050407699703815,0.35990802283159284,-1.018037671922815,-0.24439983553751055,-0.20675440342927123,1.0592715680595304,-0.36405692767316133,1.496340940238077,0.033314414984875196,0.5558584593174067,4.602160158748565,-0.8897603983464563,-0.13778586119228045,1.1739009315742082,-0.429716593048697,-1.3980980146818753,-0.287584147592097,0.7837313967528776,3.08263863749109,-0.3909164272757446,2.1035555320536328,0
4.297203591371418,-0.2583588056115065,2.2664377773470483,1.319551347576838,-0.6293742112064558,2.0735445052241386,1.8370123450507136,1.8159550108565328,0.5011322746655278,-1.725866578708184,-4.6601726453867105,1.3385195085812722,0.16633886595065583,0.8543693203494214,-0.5830546371032869,-2.361662824547633,0.3255297931062163,-1.5521646519275238,1.236204978259596,3.161433058755959,5.114220994294402,1.8627596863802822,0.7018822520592939,5.4006805303358,-0.5725860481265272,2.0699477390696788,0.510098731207273,-0.22626535782343615,1.1245597489475472,0.38040959504174177,0
1.4903949522691542,-4.229353313337947,-0.8017817608208899,-6.366742816887984,0.3939905721750079,2.392731768133827,-1.5205790939927644,-1.9776684971276852,-1.5690000471834065,3.51462903179661,-1.5631680436782658,-0.9501045691456493,-1.222750278738175,0.3362629511858955,-3.9867957601810806,-0.8376118049438852,-6.892510204735217,1.6635479277077967,-0.9156322963584598,-1.06657715681162,-0.05917765634017021,0.29003780305390187,0.596081494132487,2.503090720902373,-2.9086607444805037,-0.8197150228673898,1.3163448375195195,3.166670785315346,-2.7813136618921757,-0.5492444899500907,0
1.3252999206770688,1.7569051763246908,0.7686683466813422,-1.8460144154470448,-0.23603419015604085,-0.28300277603123764,1.0024016694003397,3.7926356152425424,-3.6710046603832227,1.7737270109908232,2.328123699706297,-2.159268935319768,-1.8740555027312202,-1.2849446619548281,-0.14885881957970892,0.7187416450578241,-2.375599235071521,-3.2171137005616806,2.1963322345225227,0.4688612989387176,-1.517477445701587,-0.34513723047659045,1.0788495665089635,2.7296100295438936,-0.028901523497860945,1.2008008194284512,0.49325417619303186,-0.6644395157660112,-0.9054331440812955,-1.1974989238409988,0
0.1530934975685722,-3.3332417741386435,0.04013069250995538,-4.664926646154155,-1.0562704077481062,-1.775411846982401,-3.4386807103988257,-2.5431832824088296,2.2752140314148415,0.4837517662146602,-2.714868876518053,0.7566424651069377,-1.474778541238395,0.4918144010879626,-4.372963380950256,0.7306399341568561,-0.699191704329923,3.9379252448040845,-0.16451453179616995,-1.8653491997343703,-4.153083165692539,0.7733998160676113,-0.7058040551156496,-2.6830151925111423,-0.3650550328049707,-0.8571723738917058,0.959496076599441,4.775500213621543,-2.5918536331357633,3.1065015157052382,0
-0.27489123919662817,2.015172627763825,-3.2460216292779216,-4.102375634442713,0.3847505337668032,-0.23016334450227316,0.5557371331465604,1.5119438362780426,-0.40291331828426413,3.5036567019852214,-0.3699713480102129,-0.5852068969036013,-0.07535224125955695,2.0503966511115097,0.06780591445129225,-1.9457345405964448,1.5137726931283788,1.9122329854730475,0.514640239981159,4.275401186542516,-3.820873027176194,-0.4615131352549084,2.354711397744092,2.5655820173366437,-0.14737622519781826,0.38816803343394224,-0.8523336784531098,1.4920420360608904,-0.4971550914015752,-1.8736191810760516,0
5.365721285333024,-3.1407300342390867,-0.22635959904878122,-0.2671736013633301,0.1902109593428422,1.164599864741368,3.0074996099945657,0.9387692435386448,1.5432056554258224,-3.561790336352053,-0.8398379007597495,0.11523986697201831,-0.5867447607300117,0.6193492954346985,1.2469810726746617,-0.8221221202228971,1.554174520839436,2.192553106733138,0.07673285939295683,-2.7141328618506257,0.4987178716843821,0.014381996244265737,-0.2434064747951195,-3.260545717311586,1.3617609133402233,0.1834542264722327,1.1600825123986132,-0.1771109247889029,-1.296803383403907,-4.17319059695869,0
6.94774071145907,1.6468144124529625,1.8082737589628977,-0.30276491569111164,1.8926537083371138,-0.9560642672079621,3.5211079990037497,2.3392472421599217,0.9511812050335741,1.4789748542470387,2.6476689581878476,0.582828069456139,0.004210520875785671,-0.6186299507467191,2.1242525141493767,-1.453987546722777,5.630576148610898,-2.920665345649271,0.5403741309310379,3.5155625457803454,-1.3577014199037827,0.35397688506367536,1.429774859514874,-1.8800180444402954,1.167390678701151,-0.8466048423882574,-0.00541133465270806,1.0477733026152667,-1.1857723714610682,0.2992555173470348,0
-0.4460137905694794,-0.18567868374411556,-1.9236325984276077,-0.6392341230593318,-0.1326817797198955,0.18299974936826197,0.4608200400058601,-1.232970227601343,-1.6128633884723222,3.9317456359415406,1.0230844856993437,0.4710804040968864,0.4802292619057029,0.2991834608137983,-2.6424537811828475,1.3842144614143113,-7.68922029571059,-2.205292583817544,0.7158646295711472,0.7188027662586519,-0.7104242878631948,-0.2507876072106319,-0.32206139647833193,4.152747066894301,0.0492974252171587,-0.5043652003806066,0.8718445698740908,0.7178389189599698,-3.3811495102060967,5.546816280998468,0
-0.8463594201517606,1.657259121188201,2.784396613688551,0.005837092955730376,-0.9183161373284012,-1.7501357580050263,0.8665829496928298,-0.24286273100715827,-1.1866605904593213,0.6617461727541408,-3.286417251122829,-1.2638715607337165,0.8995987379794065,-1.50860945437971,-2.036187312720129,-2.6155365705496694,0.017874825818938282,-0.6576611871290432,0.9151721507186228,3.493683724932958,2.785249452926559,0.24618394429596727,-1.4899362046402225,5.451629070276503,0.016036663013478343,-0.2308641111979353,-0.31841685371830375,-0.4936058743474925,-0.1534356883028084,2.1995504881799355,0
6.127996691415241,-0.27823830180602704,-3.5742905468651576,-1.2630381604855243,-2.756462797090711,-0.6928412697460318,5.515496557482549,0.16153375484473942,4.113434536629384,0.10078808165963565,-2.6350682616603915,0.48689481116196437,-0.9436017159193308,-1.0374416964083255,1.0302042982079969,-3.7754953221145167,4.905443175916536,3.886148531427482,-1.1711676678012368,4.487518838157325,-2.3087161223672448,1.853834157502221,1.4225951977899767,-0.0019865551028195776,0.5265477791536803,1.2530637269289127,2.022212562972086,1.6302878493116073,-2.98319673187393,-0.4505394322818585,0
1.1686806620064365,-0.8574272400027705,-1.5961984381371241,0.8275961274362518,-0.12855103438512974,5.8141125988162985,-3.4370768124313797,1.2366972773578149,-0.30071336372092894,1.36802565169795,-0.6393612815270262,0.7577547802081833,-0.8038031800970857,-1.2269156762952407,1.7724336563499823,2.3451447234710336,-1.3347397880473322,-1.0250508969745709,0.5859917689787818,2.5840133962360725,0.7006229038715808,1.7123077283669226,-0.9750213849385142,-0.5017418383349327,-0.21761542271766712,1.306280475728203,-1.2582963852509055,2.8937751374064606,0.3891351807136445,3.0226334150201075,0
-2.4400529170211454,0.9459634572469942,-0.3092795709158276,-0.6794529393909874,0.628102969833705,-6.001972797653225,-0.6037522389136136,-3.070916568713613,3.048055935785269,0.5215427820399445,3.567590017442927,0.29226545615571214,1.554282441611026,1.4224229552858216,-0.3134051616959055,0.9023905679731687,5.185887060656511,2.2124456530892957,1.3697811019623787,-2.147320991819768,-6.253048830004412,0.053384272479021756,-0.6807755663251802,-7.311760718481884,0.5385031566390435,0.7344258528096671,-1.3412597272367377,1.0697308104708072,-1.240045679654793,1.8640600694450769,0
-2.205100785341982,-0.955357938195404,-0.12633137620404877,-2.1107804902205114,-0.5029096500380191,0.7910889878530213,-1.463710722929322,-2.3053032194035668,-0.3254747034416725,1.805833505258211,-1.1438225493126744,-0.20891795737087174,1.6923130191048756,-1.0867108113847272,-1.8355678890841458,-1.4396923138371238,-2.4238966325262292,0.7351707486361827,-0.2597211710765324,0.011696593567803698,1.8543306188073625,-0.7712694166774808,-1.0456949708779122,2.595601055659269,-1.361675030463631,0.03537141708863912,1.625330309075195,0.2080316463955998,1.249405575457747,-1.2240080003714708,0
2.5388445805555366,-3.5409240028860998,2.728622540415266,-5.9848613453928206,-0.4944979738149775,-0.7511124757176946,-2.652308830473866,-1.3533324038109547,0.4446485615308907,0.6635445792369815,-1.0549182465783349,0.9410665514519307,-0.9222192771347147,-2.470663282879401,-2.546049502689983,-0.7358079884339478,1.8691373946530478,2.9757935298155793,-0.02469764308499223,-1.7366302073624094,-2.54572491299155,1.0531214525238028,-1.3317474843981763,-4.399728630460644,-1.0513218142392298,0.34974781524798154,0.3147625614551637,4.369576785459602,-1.9782647882839557,-1.1342728138268807,0
4.931409850937221,1.4063239034412292,-0.49536415996892214,-1.0948969987910264,-0.8291589224854,1.6503129489569246,0.03822191014772138,4.051416851915652,0.4720930220237384,1.5311884844554347,1.0474807715240104,0.8713536757310174,0.9051191831693894,0.25158791799884483,1.366239422148584,0.8228019939007045,2.581589003614754,-2.6089030472211157,0.6015800454021792,3.3351834613275027,-2.5888191836536576,1.0511217477579984,0.4425624290228071,0.0578019347825822,-1.7562302344795768,-0.8856523977532653,1.5839364409634833,2.312899878823697,0.17907426035719376,0.8125784528738905,0
5.906841276353345,-1.8139902651287878,2.2488205975038404,-2.5337518264516796,-1.8256151785646464,-2.093754368046519,1.6620776243258124,-0.8820721717678452,1.9886829031855537,0.6718295423150056,0.32620749637509583,0.7727283779193933,0.5379759698264889,0.06173467646029673,-1.1158099103826302,-1.1587729826118183,3.3625722297327507,0.5884268916527557,-0.9528610405863005,0.4333530904658212,-2.2417629614885564,0.17319764270874738,0.45514638094951854,-3.834605041130331,-0.19572497908388292,-0.8446772632932499,0.2948306892096945,3.1024295146167673,-3.43673590089064,1.9461658529741905,0
